NO,TYPE,DEFINE1,DEFINE2
4880,GEABG1.0-29-8,,
4881,GEABG1.0-30-8,,
4882,GEABG1.0-32-6,,
4883,GEABG1.0-34-6,,
4884,GEABG1.0-35-6,,
4885,GEABG1.0-36-6,,
4886,GEAS1.0-17-6,,
4887,GEAS1.0-18-6,,
4888,GEAS1.0-17-8,,
4889,GEAS1.0-18-8,,
4890,GEAS1.0-19-6,,
4891,GEAS1.0-20-6,,
4892,GEAS1.0-21-6,,
4893,GEAS1.0-22-6,,
4894,GEAS1.0-23-6,,
4895,GEAS1.0-24-6,,
4896,GEAS1.0-25-6,,
4897,GEAS1.0-26-6,,
4898,GEAS1.0-27-6,,
4899,GEAS1.0-28-6,,
4900,GEAS1.0-29-6,,
4901,GEAS1.0-30-6,,
4902,GEAS1.0-19-8,,
4903,GEAS1.0-20-8,,
4904,GEAS1.0-21-8,,
4905,GEAS1.0-22-8,,
4906,GEAS1.0-23-8,,
4907,GEAS1.0-24-8,,
4908,GEAS1.0-25-8,,
4909,GEAS1.0-26-8,,
4910,GEAS1.0-27-8,,
4911,GEAS1.0-28-8,,
4912,GEAS1.0-29-8,,
4913,GEAS1.0-30-8,,
4914,GEAS1.0-32-6,,
4915,GEAS1.0-34-6,,
4916,GEAS1.0-35-6,,
4917,GEAS1.0-36-6,,
4918,GEAKB1.0-19-6,,
4919,GEAKB1.0-20-6,,
4920,GEAKB1.0-21-6,,
4921,GEAKB1.0-22-6,,
4922,GEAKB1.0-23-6,,
4923,GEAKB1.0-24-6,,
4924,GEAKB1.0-25-6,,
4925,GEAKB1.0-26-6,,
4926,GEAKB1.0-27-6,,
4927,GEAKB1.0-28-6,,
4928,GEAKB1.0-29-6,,
4929,GEAKB1.0-30-6,,
4930,GEAKB1.0-19-8,,
4931,GEAKB1.0-20-8,,
4932,GEAKB1.0-21-8,,
4933,GEAKB1.0-22-8,,
4934,GEAKB1.0-23-8,,
4935,GEAKB1.0-24-8,,
4936,GEAKB1.0-25-8,,
4937,GEAKB1.0-26-8,,
4938,GEAKB1.0-27-8,,
4939,GEAKB1.0-28-8,,
4940,GEAKB1.0-29-8,,
4941,GEAKB1.0-30-8,,
4942,GEAKB1.0-32-6,,
4943,GEAKB1.0-34-6,,
4944,GEAKB1.0-35-6,,
4945,GEAKB1.0-36-6,,
4946,GEAKBB1.0-19-6,,
4947,GEAKBB1.0-20-6,,
4948,GEAKBB1.0-21-6,,
4949,GEAKBB1.0-22-6,,
4950,GEAKBB1.0-23-6,,
4951,GEAKBB1.0-24-6,,
4952,GEAKBB1.0-25-6,,
4953,GEAKBB1.0-26-6,,
4954,GEAKBB1.0-27-6,,
4955,GEAKBB1.0-28-6,,
4956,GEAKBB1.0-29-6,,
4957,GEAKBB1.0-30-6,,
4958,GEAKBB1.0-19-8,,
4959,GEAKBB1.0-20-8,,
4960,GEAKBB1.0-21-8,,
4961,GEAKBB1.0-22-8,,
4962,GEAKBB1.0-23-8,,
4963,GEAKBB1.0-24-8,,
4964,GEAKBB1.0-25-8,,
4965,GEAKBB1.0-26-8,,
4966,GEAKBB1.0-27-8,,
4967,GEAKBB1.0-28-8,,
4968,GEAKBB1.0-29-8,,
4969,GEAKBB1.0-30-8,,
4970,GEAKBB1.0-32-6,,
4971,GEAKBB1.0-34-6,,
4972,GEAKBB1.0-35-6,,
4973,GEAKBB1.0-36-6,,
4974,GEAKBG1.0-19-6,,
4975,GEAKBG1.0-20-6,,
4976,GEAKBG1.0-21-6,,
4977,GEAKBG1.0-22-6,,
4978,GEAKBG1.0-23-6,,
4979,GEAKBG1.0-24-6,,
4980,GEAKBG1.0-25-6,,
4981,GEAKBG1.0-26-6,,
4982,GEAKBG1.0-27-6,,
4983,GEAKBG1.0-28-6,,
4984,GEAKBG1.0-29-6,,
4985,GEAKBG1.0-30-6,,
4986,GEAKBG1.0-19-8,,
4987,GEAKBG1.0-20-8,,
4988,GEAKBG1.0-21-8,,
4989,GEAKBG1.0-22-8,,
4990,GEAKBG1.0-23-8,,
4991,GEAKBG1.0-24-8,,
4992,GEAKBG1.0-25-8,,
4993,GEAKBG1.0-26-8,,
4994,GEAKBG1.0-27-8,,
4995,GEAKBG1.0-28-8,,
4996,GEAKBG1.0-29-8,,
4997,GEAKBG1.0-30-8,,
4998,GEAKBG1.0-32-6,,
4999,GEAKBG1.0-34-6,,
5000,GEAKBG1.0-35-6,,
5001,GEAKBG1.0-36-6,,
5002,GEAKS1.0-19-6,,
5003,GEAKS1.0-20-6,,
5004,GEAKS1.0-21-6,,
5005,GEAKS1.0-22-6,,
5006,GEAKS1.0-23-6,,
5007,GEAKS1.0-24-6,,
5008,GEAKS1.0-25-6,,
5009,GEAKS1.0-26-6,,
5010,GEAKS1.0-27-6,,
5011,GEAKS1.0-28-6,,
5012,GEAKS1.0-29-6,,
5013,GEAKS1.0-30-6,,
5014,GEAKS1.0-19-8,,
5015,GEAKS1.0-20-8,,
5016,GEAKS1.0-21-8,,
5017,GEAKS1.0-22-8,,
5018,GEAKS1.0-23-8,,
5019,GEAKS1.0-24-8,,
5020,GEAKS1.0-25-8,,
5021,GEAKS1.0-26-8,,
5022,GEAKS1.0-27-8,,
5023,GEAKS1.0-28-8,,
5024,GEAKS1.0-29-8,,
5025,GEAKS1.0-30-8,,
5026,GEAKS1.0-32-6,,
5027,GEAKS1.0-34-6,,
5028,GEAKS1.0-35-6,,
5029,GEAKS1.0-36-6,,
5030,GEAHB1.5-12-15,,
5031,GEAHB1.5-13-15,,
5032,GEAHB1.5-14-15,,
5033,GEAHB1.5-15-15,,
5034,GEAHB1.5-16-15,,
5035,GEAHB1.5-17-15,,
5036,GEAHB1.5-18-15,,
5037,GEAHB1.5-19-15,,
5038,GEAHB1.5-20-15,,
5039,GEAHB1.5-21-15,,
5040,GEAHB1.5-22-15,,
5041,GEAHB1.5-23-15,,
5042,GEAHBB1.5-12-15,,
5043,GEAHBB1.5-13-15,,
5044,GEAHBB1.5-14-15,,
5045,GEAHBB1.5-15-15,,
5046,GEAHBB1.5-16-15,,
5047,GEAHBB1.5-17-15,,
5048,GEAHBB1.5-18-15,,
5049,GEAHBB1.5-19-15,,
5050,GEAHBB1.5-20-15,,
5051,GEAHBB1.5-21-15,,
5052,GEAHBB1.5-22-15,,
5053,GEAHBB1.5-23-15,,
5054,GEAHBG1.5-12-15,,
5055,GEAHBG1.5-13-15,,
5056,GEAHBG1.5-14-15,,
5057,GEAHBG1.5-15-15,,
5058,GEAHBG1.5-16-15,,
5059,GEAHBG1.5-17-15,,
5060,GEAHBG1.5-18-15,,
5061,GEAHBG1.5-19-15,,
5062,GEAHBG1.5-20-15,,
5063,GEAHBG1.5-21-15,,
5064,GEAHBG1.5-22-15,,
5065,GEAHBG1.5-23-15,,
5066,GEAHS1.5-12-15,,
5067,GEAHS1.5-13-15,,
5068,GEAHS1.5-14-15,,
5069,GEAHS1.5-15-15,,
5070,GEAHS1.5-16-15,,
5071,GEAHS1.5-17-15,,
5072,GEAHS1.5-18-15,,
5073,GEAHS1.5-19-15,,
5074,GEAHS1.5-20-15,,
5075,GEAHS1.5-21-15,,
5076,GEAHS1.5-22-15,,
5077,GEAHS1.5-23-15,,
5078,GEAB1.5-12-15,,
5079,GEAB1.5-13-15,,
5080,GEAB1.5-14-15,,
5081,GEAB1.5-15-15,,
5082,GEAB1.5-16-15,,
5083,GEAB1.5-17-15,,
5084,GEAB1.5-18-15,,
5085,GEAB1.5-19-15,,
5086,GEAB1.5-20-15,,
5087,GEAB1.5-21-15,,
5088,GEAB1.5-22-15,,
5089,GEAB1.5-23-15,,
5090,GEABB1.5-12-15,,
5091,GEABB1.5-13-15,,
5092,GEABB1.5-14-15,,
5093,GEABB1.5-15-15,,
5094,GEABB1.5-16-15,,
5095,GEABB1.5-17-15,,
5096,GEABB1.5-18-15,,
5097,GEABB1.5-19-15,,
5098,GEABB1.5-20-15,,
5099,GEABB1.5-21-15,,
5100,GEABB1.5-22-15,,
5101,GEABB1.5-23-15,,
5102,GEABG1.5-12-15,,
5103,GEABG1.5-13-15,,
5104,GEABG1.5-14-15,,
5105,GEABG1.5-15-15,,
5106,GEABG1.5-16-15,,
5107,GEABG1.5-17-15,,
5108,GEABG1.5-18-15,,
5109,GEABG1.5-19-15,,
5110,GEABG1.5-20-15,,
5111,GEABG1.5-21-15,,
5112,GEABG1.5-22-15,,
5113,GEABG1.5-23-15,,
5114,GEAS1.5-12-15,,
5115,GEAS1.5-13-15,,
5116,GEAS1.5-14-15,,
5117,GEAS1.5-15-15,,
5118,GEAS1.5-16-15,,
5119,GEAS1.5-17-15,,
5120,GEAS1.5-18-15,,
5121,GEAS1.5-19-15,,
5122,GEAS1.5-20-15,,
5123,GEAS1.5-21-15,,
5124,GEAS1.5-22-15,,
5125,GEAS1.5-23-15,,
5126,GEAKB1.5-12-15,,
5127,GEAKB1.5-13-15,,
5128,GEAKB1.5-14-15,,
5129,GEAKB1.5-15-15,,
5130,GEAKB1.5-16-15,,
5131,GEAKB1.5-17-15,,
5132,GEAKB1.5-18-15,,
5133,GEAKB1.5-19-15,,
5134,GEAKB1.5-20-15,,
5135,GEAKB1.5-21-15,,
5136,GEAKB1.5-22-15,,
5137,GEAKB1.5-23-15,,
5138,GEAKBB1.5-12-15,,
5139,GEAKBB1.5-13-15,,
5140,GEAKBB1.5-14-15,,
5141,GEAKBB1.5-15-15,,
5142,GEAKBB1.5-16-15,,
5143,GEAKBB1.5-17-15,,
5144,GEAKBB1.5-18-15,,
5145,GEAKBB1.5-19-15,,
5146,GEAKBB1.5-20-15,,
5147,GEAKBB1.5-21-15,,
5148,GEAKBB1.5-22-15,,
5149,GEAKBB1.5-23-15,,
5150,GEAKBG1.5-12-15,,
5151,GEAKBG1.5-13-15,,
5152,GEAKBG1.5-14-15,,
5153,GEAKBG1.5-15-15,,
5154,GEAKBG1.5-16-15,,
5155,GEAKBG1.5-17-15,,
5156,GEAKBG1.5-18-15,,
5157,GEAKBG1.5-19-15,,
5158,GEAKBG1.5-20-15,,
5159,GEAKBG1.5-21-15,,
5160,GEAKBG1.5-22-15,,
5161,GEAKBG1.5-23-15,,
5162,GEAKS1.5-12-15,,
5163,GEAKS1.5-13-15,,
5164,GEAKS1.5-14-15,,
5165,GEAKS1.5-15-15,,
5166,GEAKS1.5-16-15,,
5167,GEAKS1.5-17-15,,
5168,GEAKS1.5-18-15,,
5169,GEAKS1.5-19-15,,
5170,GEAKS1.5-20-15,,
5171,GEAKS1.5-21-15,,
5172,GEAKS1.5-22-15,,
5173,GEAKS1.5-23-15,,
5174,GEAHB2.0-12-20,,
5175,GEAHB2.0-13-20,,
5176,GEAHB2.0-14-20,,
5177,GEAHB2.0-15-20,,
5178,GEAHB2.0-16-20,,
5179,GEAHB2.0-17-20,,
5180,GEAHBB2.0-12-20,,
5181,GEAHBB2.0-13-20,,
5182,GEAHBB2.0-14-20,,
5183,GEAHBB2.0-15-20,,
5184,GEAHBB2.0-16-20,,
5185,GEAHBB2.0-17-20,,
5186,GEAHS2.0-12-20,,
5187,GEAHS2.0-13-20,,
5188,GEAHS2.0-14-20,,
5189,GEAHS2.0-15-20,,
5190,GEAHS2.0-16-20,,
5191,GEAHS2.0-17-20,,
5192,GEAB2.0-12-20,,
5193,GEAB2.0-13-20,,
5194,GEAB2.0-14-20,,
5195,GEAB2.0-15-20,,
5196,GEAB2.0-16-20,,
5197,GEAB2.0-17-20,,
5198,GEABB2.0-12-20,,
5199,GEABB2.0-13-20,,
5200,GEABB2.0-14-20,,
5201,GEABB2.0-15-20,,
5202,GEABB2.0-16-20,,
5203,GEABB2.0-17-20,,
5204,GEABG2.0-12-20,,
5205,GEABG2.0-13-20,,
5206,GEABG2.0-14-20,,
5207,GEABG2.0-15-20,,
5208,GEABG2.0-16-20,,
5209,GEABG2.0-17-20,,
5210,GEAKB2.0-12-20,,
5211,GEAKB2.0-13-20,,
5212,GEAKB2.0-14-20,,
5213,GEAKB2.0-15-20,,
5214,GEAKB2.0-16-20,,
5215,GEAKB2.0-17-20,,
5216,GEAKBB2.0-12-20,,
5217,GEAKBB2.0-13-20,,
5218,GEAKBB2.0-14-20,,
5219,GEAKBB2.0-15-20,,
5220,GEAKBB2.0-16-20,,
5221,GEAKBB2.0-17-20,,
5222,GEAKBG2.0-12-20,,
5223,GEAKBG2.0-13-20,,
5224,GEAKBG2.0-14-20,,
5225,GEAKBG2.0-15-20,,
5226,GEAKBG2.0-16-20,,
5227,GEAKBG2.0-17-20,,
5228,GEAKS2.0-12-20,,
5229,GEAKS2.0-13-20,,
5230,GEAKS2.0-14-20,,
5231,GEAKS2.0-15-20,,
5232,GEAKS2.0-16-20,,
5233,GEAKS2.0-17-20,,
5234,GEAHB2.5-12-25,,
5235,GEAHBB2.5-12-25,,
5236,GEAB2.5-12-25,,
5237,GEABB2.5-12-25,,
5238,GEAKB2.5-12-25,,
5239,GEAKBB2.5-12-25,,
5240,GEAHBH1.0-18-8,,
5241,GEAHBH1.0-20-8,,
5242,GEAHBH1.0-22-8,,
5243,GEAHBH1.0-24-8,,
5244,GEAHBH1.0-25-8,,
5245,GEAHBH1.0-26-8,,
5246,GEAHBH1.0-28-8,,
5247,GEAHBH1.0-30-8,,
5248,GEAHBH1.0-32-8,,
5249,GEAHBH1.0-35-8,,
5250,GEAHBH1.0-36-8,,
5251,GEAHBH1.5-15-15,,
5252,GEAHBH1.5-16-15,,
5253,GEAHBH1.5-18-15,,
5254,GEAHBH1.5-20-15,,
5255,GEAHBH2.0-15-20,,
5256,GEAHBH2.0-16-20,,
5257,GEABH1.0-18-8,,
5258,GEABH1.0-20-8,,
5259,GEABH1.0-22-8,,
5260,GEABH1.0-24-8,,
5261,GEABH1.0-25-8,,
5262,GEABH1.0-26-8,,
5263,GEABH1.0-28-8,,
5264,GEABH1.0-30-8,,
5265,GEABH1.0-32-8,,
5266,GEABH1.0-35-8,,
5267,GEABH1.0-36-8,,
5268,GEABH1.5-15-15,,
5269,GEABH1.5-16-15,,
5270,GEABH1.5-18-15,,
5271,GEABH1.5-20-15,,
5272,GEABH2.0-15-20,,
5273,GEABH2.0-16-20,,
5274,GEAKBH1.0-18-8,,
5275,GEAKBH1.0-20-8,,
5276,GEAKBH1.0-22-8,,
5277,GEAKBH1.0-24-8,,
5278,GEAKBH1.0-25-8,,
5279,GEAKBH1.0-26-8,,
5280,GEAKBH1.0-28-8,,
5281,GEAKBH1.0-30-8,,
5282,GEAKBH1.0-32-8,,
5283,GEAKBH1.0-35-8,,
5284,GEAKBH1.0-36-8,,
5285,GEAKBH1.5-15-15,,
5286,GEAKBH1.5-16-15,,
5287,GEAKBH1.5-18-15,,
5288,GEAKBH1.5-20-15,,
5289,GEAKBH2.0-15-20,,
5290,GEAKBH2.0-16-20,,
5291,GEAHBN0.5-38-2-A,,
5292,GEAHBN0.5-39-2-A,,
5293,GEAHBN0.5-44-2-A,,
5294,GEAHBN0.5-46-2-A,,
5295,GEAHBN0.5-49-2-A,,
5296,GEAHBN0.5-51-2-A,,
5297,GEAHBN0.5-54-2-A,,
5298,GEAHBN0.5-55-2-A,,
5299,GEAHBN0.5-56-2-A,,
5300,GEAHBN0.5-57-2-A,,
5301,GEAHBN0.5-58-2-A,,
5302,GEAHBN0.5-62-2-A,,
5303,GEAHBN0.5-63-2-A,,
5304,GEAHBN0.5-64-2-A,,
5305,GEAHBN0.5-65-2-A,,
5306,GEAHBN0.5-66-2-A,,
5307,GEAHBN0.5-68-2-A,,
5308,GEAHBN0.5-69-2-A,,
5309,GEAHBN0.5-72-2-A,,
5310,GEAHBN0.5-38-2-B,,
5311,GEAHBN0.5-39-2-B,,
5312,GEAHBN0.5-44-2-B,,
5313,GEAHBN0.5-46-2-B,,
5314,GEAHBN0.5-49-2-B,,
5315,GEAHBN0.5-51-2-B,,
5316,GEAHBN0.5-54-2-B,,
5317,GEAHBN0.5-55-2-B,,
5318,GEAHBN0.5-56-2-B,,
5319,GEAHBN0.5-57-2-B,,
5320,GEAHBN0.5-58-2-B,,
5321,GEAHBN0.5-62-2-B,,
5322,GEAHBN0.5-63-2-B,,
5323,GEAHBN0.5-64-2-B,,
5324,GEAHBN0.5-65-2-B,,
5325,GEAHBN0.5-66-2-B,,
5326,GEAHBN0.5-68-2-B,,
5327,GEAHBN0.5-69-2-B,,
5328,GEAHBN0.5-72-2-B,,
5329,GEAHBB0.5-38-2-A,,
5330,GEAHBB0.5-39-2-A,,
5331,GEAHBB0.5-44-2-A,,
5332,GEAHBB0.5-46-2-A,,
5333,GEAHBB0.5-49-2-A,,
5334,GEAHBB0.5-51-2-A,,
5335,GEAHBB0.5-54-2-A,,
5336,GEAHBB0.5-55-2-A,,
5337,GEAHBB0.5-56-2-A,,
5338,GEAHBB0.5-57-2-A,,
5339,GEAHBB0.5-58-2-A,,
5340,GEAHBB0.5-62-2-A,,
5341,GEAHBB0.5-63-2-A,,
5342,GEAHBB0.5-64-2-A,,
5343,GEAHBB0.5-65-2-A,,
5344,GEAHBB0.5-66-2-A,,
5345,GEAHBB0.5-68-2-A,,
5346,GEAHBB0.5-69-2-A,,
5347,GEAHBB0.5-72-2-A,,
5348,GEAHBB0.5-38-2-B,,
5349,GEAHBB0.5-39-2-B,,
5350,GEAHBB0.5-44-2-B,,
5351,GEAHBB0.5-46-2-B,,
5352,GEAHBB0.5-49-2-B,,
5353,GEAHBB0.5-51-2-B,,
5354,GEAHBB0.5-54-2-B,,
5355,GEAHBB0.5-55-2-B,,
5356,GEAHBB0.5-56-2-B,,
5357,GEAHBB0.5-57-2-B,,
5358,GEAHBB0.5-58-2-B,,
5359,GEAHBB0.5-62-2-B,,
5360,GEAHBB0.5-63-2-B,,
5361,GEAHBB0.5-64-2-B,,
5362,GEAHBB0.5-65-2-B,,
5363,GEAHBB0.5-66-2-B,,
5364,GEAHBB0.5-68-2-B,,
5365,GEAHBB0.5-69-2-B,,
5366,GEAHBB0.5-72-2-B,,
5367,GEAHBG0.5-38-2-A,,
5368,GEAHBG0.5-39-2-A,,
5369,GEAHBG0.5-44-2-A,,
5370,GEAHBG0.5-46-2-A,,
5371,GEAHBG0.5-49-2-A,,
5372,GEAHBG0.5-51-2-A,,
5373,GEAHBG0.5-54-2-A,,
5374,GEAHBG0.5-55-2-A,,
5375,GEAHBG0.5-56-2-A,,
5376,GEAHBG0.5-57-2-A,,
5377,GEAHBG0.5-58-2-A,,
5378,GEAHBG0.5-62-2-A,,
5379,GEAHBG0.5-63-2-A,,
5380,GEAHBG0.5-64-2-A,,
5381,GEAHBG0.5-65-2-A,,
5382,GEAHBG0.5-66-2-A,,
5383,GEAHBG0.5-68-2-A,,
5384,GEAHBG0.5-69-2-A,,
5385,GEAHBG0.5-72-2-A,,
5386,GEAHBG0.5-38-2-B,,
5387,GEAHBG0.5-39-2-B,,
5388,GEAHBG0.5-44-2-B,,
5389,GEAHBG0.5-46-2-B,,
5390,GEAHBG0.5-49-2-B,,
5391,GEAHBG0.5-51-2-B,,
5392,GEAHBG0.5-54-2-B,,
5393,GEAHBG0.5-55-2-B,,
5394,GEAHBG0.5-56-2-B,,
5395,GEAHBG0.5-57-2-B,,
5396,GEAHBG0.5-58-2-B,,
5397,GEAHBG0.5-62-2-B,,
5398,GEAHBG0.5-63-2-B,,
5399,GEAHBG0.5-64-2-B,,
5400,GEAHBG0.5-65-2-B,,
5401,GEAHBG0.5-66-2-B,,
5402,GEAHBG0.5-68-2-B,,
5403,GEAHBG0.5-69-2-B,,
5404,GEAHBG0.5-72-2-B,,
5405,GEAHB0.5-38-2-A,,
5406,GEAHB0.5-39-2-A,,
5407,GEAHB0.5-44-2-A,,
5408,GEAHB0.5-46-2-A,,
5409,GEAHB0.5-49-2-A,,
5410,GEAHB0.5-51-2-A,,
5411,GEAHB0.5-54-2-A,,
5412,GEAHB0.5-55-2-A,,
5413,GEAHB0.5-56-2-A,,
5414,GEAHB0.5-57-2-A,,
5415,GEAHB0.5-58-2-A,,
5416,GEAHB0.5-62-2-A,,
5417,GEAHB0.5-63-2-A,,
5418,GEAHB0.5-64-2-A,,
5419,GEAHB0.5-65-2-A,,
5420,GEAHB0.5-66-2-A,,
5421,GEAHB0.5-68-2-A,,
5422,GEAHB0.5-69-2-A,,
5423,GEAHB0.5-72-2-A,,
5424,GEAHB0.5-38-2-B,,
5425,GEAHB0.5-39-2-B,,
5426,GEAHB0.5-44-2-B,,
5427,GEAHB0.5-46-2-B,,
5428,GEAHB0.5-49-2-B,,
5429,GEAHB0.5-51-2-B,,
5430,GEAHB0.5-54-2-B,,
5431,GEAHB0.5-55-2-B,,
5432,GEAHB0.5-56-2-B,,
5433,GEAHB0.5-57-2-B,,
5434,GEAHB0.5-58-2-B,,
5435,GEAHB0.5-62-2-B,,
5436,GEAHB0.5-63-2-B,,
5437,GEAHB0.5-64-2-B,,
5438,GEAHB0.5-65-2-B,,
5439,GEAHB0.5-66-2-B,,
5440,GEAHB0.5-68-2-B,,
5441,GEAHB0.5-69-2-B,,
5442,GEAHB0.5-72-2-B,,
5443,GEAHBS0.5-38-2-A,,
5444,GEAHBS0.5-39-2-A,,
5445,GEAHBS0.5-44-2-A,,
5446,GEAHBS0.5-46-2-A,,
5447,GEAHBS0.5-49-2-A,,
5448,GEAHBS0.5-51-2-A,,
5449,GEAHBS0.5-54-2-A,,
5450,GEAHBS0.5-55-2-A,,
5451,GEAHBS0.5-56-2-A,,
5452,GEAHBS0.5-57-2-A,,
5453,GEAHBS0.5-58-2-A,,
5454,GEAHBS0.5-62-2-A,,
5455,GEAHBS0.5-63-2-A,,
5456,GEAHBS0.5-64-2-A,,
5457,GEAHBS0.5-65-2-A,,
5458,GEAHBS0.5-66-2-A,,
5459,GEAHBS0.5-68-2-A,,
5460,GEAHBS0.5-69-2-A,,
5461,GEAHBS0.5-72-2-A,,
5462,GEAHBS0.5-38-2-B,,
5463,GEAHBS0.5-39-2-B,,
5464,GEAHBS0.5-44-2-B,,
5465,GEAHBS0.5-46-2-B,,
5466,GEAHBS0.5-49-2-B,,
5467,GEAHBS0.5-51-2-B,,
5468,GEAHBS0.5-54-2-B,,
5469,GEAHBS0.5-55-2-B,,
5470,GEAHBS0.5-56-2-B,,
5471,GEAHBS0.5-57-2-B,,
5472,GEAHBS0.5-58-2-B,,
5473,GEAHBS0.5-62-2-B,,
5474,GEAHBS0.5-63-2-B,,
5475,GEAHBS0.5-64-2-B,,
5476,GEAHBS0.5-65-2-B,,
5477,GEAHBS0.5-66-2-B,,
5478,GEAHBS0.5-68-2-B,,
5479,GEAHBS0.5-69-2-B,,
5480,GEAHBS0.5-72-2-B,,
5481,GEABN0.5-38-2-B,,
5482,GEABN0.5-39-2-B,,
5483,GEABN0.5-44-2-B,,
5484,GEABN0.5-46-2-B,,
5485,GEABN0.5-49-2-B,,
5486,GEABN0.5-51-2-B,,
5487,GEABN0.5-54-2-B,,
5488,GEABN0.5-55-2-B,,
5489,GEABN0.5-56-2-B,,
5490,GEABN0.5-57-2-B,,
5491,GEABN0.5-58-2-B,,
5492,GEABN0.5-62-2-B,,
5493,GEABN0.5-63-2-B,,
5494,GEABN0.5-64-2-B,,
5495,GEABN0.5-65-2-B,,
5496,GEABN0.5-66-2-B,,
5497,GEABN0.5-68-2-B,,
5498,GEABN0.5-69-2-B,,
5499,GEABN0.5-72-2-B,,
5500,GEABB0.5-38-2-B,,
5501,GEABB0.5-39-2-B,,
5502,GEABB0.5-44-2-B,,
5503,GEABB0.5-46-2-B,,
5504,GEABB0.5-49-2-B,,
5505,GEABB0.5-51-2-B,,
5506,GEABB0.5-54-2-B,,
5507,GEABB0.5-55-2-B,,
5508,GEABB0.5-56-2-B,,
5509,GEABB0.5-57-2-B,,
5510,GEABB0.5-58-2-B,,
5511,GEABB0.5-62-2-B,,
5512,GEABB0.5-63-2-B,,
5513,GEABB0.5-64-2-B,,
5514,GEABB0.5-65-2-B,,
5515,GEABB0.5-66-2-B,,
5516,GEABB0.5-68-2-B,,
5517,GEABB0.5-69-2-B,,
5518,GEABB0.5-72-2-B,,
5519,GEABG0.5-38-2-B,,
5520,GEABG0.5-39-2-B,,
5521,GEABG0.5-44-2-B,,
5522,GEABG0.5-46-2-B,,
5523,GEABG0.5-49-2-B,,
5524,GEABG0.5-51-2-B,,
5525,GEABG0.5-54-2-B,,
5526,GEABG0.5-55-2-B,,
5527,GEABG0.5-56-2-B,,
5528,GEABG0.5-57-2-B,,
5529,GEABG0.5-58-2-B,,
5530,GEABG0.5-62-2-B,,
5531,GEABG0.5-63-2-B,,
5532,GEABG0.5-64-2-B,,
5533,GEABG0.5-65-2-B,,
5534,GEABG0.5-66-2-B,,
5535,GEABG0.5-68-2-B,,
5536,GEABG0.5-69-2-B,,
5537,GEABG0.5-72-2-B,,
5538,GEAB0.5-38-2-B,,
5539,GEAB0.5-39-2-B,,
5540,GEAB0.5-44-2-B,,
5541,GEAB0.5-46-2-B,,
5542,GEAB0.5-49-2-B,,
5543,GEAB0.5-51-2-B,,
5544,GEAB0.5-54-2-B,,
5545,GEAB0.5-55-2-B,,
5546,GEAB0.5-56-2-B,,
5547,GEAB0.5-57-2-B,,
5548,GEAB0.5-58-2-B,,
5549,GEAB0.5-62-2-B,,
5550,GEAB0.5-63-2-B,,
5551,GEAB0.5-64-2-B,,
5552,GEAB0.5-65-2-B,,
5553,GEAB0.5-66-2-B,,
5554,GEAB0.5-68-2-B,,
5555,GEAB0.5-69-2-B,,
5556,GEAB0.5-72-2-B,,
5557,GEABS0.5-38-2-B,,
5558,GEABS0.5-39-2-B,,
5559,GEABS0.5-44-2-B,,
5560,GEABS0.5-46-2-B,,
5561,GEABS0.5-49-2-B,,
5562,GEABS0.5-51-2-B,,
5563,GEABS0.5-54-2-B,,
5564,GEABS0.5-55-2-B,,
5565,GEABS0.5-56-2-B,,
5566,GEABS0.5-57-2-B,,
5567,GEABS0.5-58-2-B,,
5568,GEABS0.5-62-2-B,,
5569,GEABS0.5-63-2-B,,
5570,GEABS0.5-64-2-B,,
5571,GEABS0.5-65-2-B,,
5572,GEABS0.5-66-2-B,,
5573,GEABS0.5-68-2-B,,
5574,GEABS0.5-69-2-B,,
5575,GEABS0.5-72-2-B,,
5576,GEAHBN0.8-22-5-A,,
5577,GEAHBN0.8-23-5-A,,
5578,GEAHBN0.8-26-5-A,,
5579,GEAHBN0.8-27-5-A,,
5580,GEAHBN0.8-29-5-A,,
5581,GEAHBN0.8-33-5-A,,
5582,GEAHBN0.8-34-5-A,,
5583,GEAHBN0.8-35-5-A,,
5584,GEAHBN0.8-38-5-A,,
5585,GEAHBN0.8-39-5-A,,
5586,GEAHBN0.8-42-5-A,,
5587,GEAHBN0.8-44-5-A,,
5588,GEAHBN0.8-22-7-A,,
5589,GEAHBN0.8-23-7-A,,
5590,GEAHBN0.8-26-7-A,,
5591,GEAHBN0.8-27-7-A,,
5592,GEAHBN0.8-29-7-A,,
5593,GEAHBN0.8-33-7-A,,
5594,GEAHBN0.8-34-7-A,,
5595,GEAHBN0.8-35-7-A,,
5596,GEAHBN0.8-38-7-A,,
5597,GEAHBN0.8-39-7-A,,
5598,GEAHBN0.8-42-7-A,,
5599,GEAHBN0.8-44-7-A,,
5600,GEAHBN0.8-22-5-B,,
5601,GEAHBN0.8-23-5-B,,
5602,GEAHBN0.8-26-5-B,,
5603,GEAHBN0.8-27-5-B,,
5604,GEAHBN0.8-29-5-B,,
5605,GEAHBN0.8-33-5-B,,
5606,GEAHBN0.8-34-5-B,,
5607,GEAHBN0.8-35-5-B,,
5608,GEAHBN0.8-38-5-B,,
5609,GEAHBN0.8-39-5-B,,
5610,GEAHBN0.8-42-5-B,,
5611,GEAHBN0.8-44-5-B,,
5612,GEAHBN0.8-22-7-B,,
