NO,TYPE,DEFINE1,DEFINE2
85881008,SKFQSDGS16,,
85881009,SKFQSDGS20,,
85881101,SKFQSDGM4,,
85881102,SKFQSDGM5,,
85881103,SKFQSDGM6,,
85881104,SKFQSDGM8,,
85881105,SKFQSDGM10,,
85881106,SKFQSDGM12,,
85881107,SKFQSDGM13,,
85881108,SKFQSDGM16,,
85881109,SKFQSDGM20,,
85881201,SKFQSDGP4,,
85881202,SKFQSDGP5,,
85881203,SKFQSDGP6,,
85881204,SKFQSDGP8,,
85881205,SKFQSDGP10,,
85881206,SKFQSDGP12,,
85881207,SKFQSDGP13,,
85881208,SKFQSDGP16,,
85881209,SKFQSDGP20,,
85881301,SKFQSDGG4,,
85881302,SKFQSDGG5,,
85881303,SKFQSDGG6,,
85881304,SKFQSDGG8,,
85881305,SKFQSDGG10,,
85881306,SKFQSDGG12,,
85881307,SKFQSDGG13,,
85881308,SKFQSDGG16,,
85881309,SKFQSDGG20,,
85881401,SKFQSDGH4,,
85881402,SKFQSDGH5,,
85881403,SKFQSDGH6,,
85881404,SKFQSDGH8,,
85881405,SKFQSDGH10,,
85881406,SKFQSDGH12,,
85881407,SKFQSDGH13,,
85881408,SKFQSDGH16,,
85881409,SKFQSDGH20,,
85881501,SKFQSDHS4,,
85881502,SKFQSDHS5,,
85881503,SKFQSDHS6,,
85881504,SKFQSDHS8,,
85881505,SKFQSDHS10,,
85881506,SKFQSDHS12,,
85881507,SKFQSDHS13,,
85881508,SKFQSDHS16,,
85881509,SKFQSDHS20,,
85881601,SKFQSDHM4,,
85881602,SKFQSDHM5,,
85881603,SKFQSDHM6,,
85881604,SKFQSDHM8,,
85881605,SKFQSDHM10,,
85881606,SKFQSDHM12,,
85881607,SKFQSDHM13,,
85881608,SKFQSDHM16,,
85881609,SKFQSDHM20,,
85881701,SKFQSDHP4,,
85881702,SKFQSDHP5,,
85881703,SKFQSDHP6,,
85881704,SKFQSDHP8,,
85881705,SKFQSDHP10,,
85881706,SKFQSDHP12,,
85881707,SKFQSDHP13,,
85881708,SKFQSDHP16,,
85881709,SKFQSDHP20,,
85881801,SKFQSDHG4,,
85881802,SKFQSDHG5,,
85881803,SKFQSDHG6,,
85881804,SKFQSDHG8,,
85881805,SKFQSDHG10,,
85881806,SKFQSDHG12,,
85881807,SKFQSDHG13,,
85881808,SKFQSDHG16,,
85881809,SKFQSDHG20,,
85881901,SKFQSDHH4,,
85881902,SKFQSDHH5,,
85881903,SKFQSDHH6,,
85881904,SKFQSDHH8,,
85881905,SKFQSDHH10,,
85881906,SKFQSDHH12,,
85881907,SKFQSDHH13,,
85881908,SKFQSDHH16,,
85881909,SKFQSDHH20,,
85882001,SKFQSDMA4,,
85882002,SKFQSDMA5,,
85882003,SKFQSDMA6,,
85882004,SKFQSDMA8,,
85882005,SKFQSDMA10,,
85882006,SKFQSDMA12,,
85882007,SKFQSDMA13,,
85882008,SKFQSDMA16,,
85882009,SKFQSDMA20,,
85882010,SKFQSDMB4,,
85882011,SKFQSDMB5,,
85882012,SKFQSDMB6,,
85882013,SKFQSDMB8,,
85882014,SKFQSDMB10,,
85882015,SKFQSDMB12,,
85882016,SKFQSDMB13,,
85882017,SKFQSDMB16,,
85882018,SKFQSDMB20,,
85882019,SKFQSDPA4,,
85882020,SKFQSDPA5,,
85882021,SKFQSDPA6,,
85882022,SKFQSDPA8,,
85882023,SKFQSDPA10,,
85882024,SKFQSDPA12,,
85882025,SKFQSDPA13,,
85882026,SKFQSDPA16,,
85882027,SKFQSDPA20,,
85882028,SKFQSDPB4,,
85882029,SKFQSDPB5,,
85882030,SKFQSDPB6,,
85882031,SKFQSDPB8,,
85882032,SKFQSDPB10,,
85882033,SKFQSDPB12,,
85882034,SKFQSDPB13,,
85882035,SKFQSDPB16,,
85882036,SKFQSDPB20,,
85882037,SKFQSDGA4,,
85882038,SKFQSDGA5,,
85882039,SKFQSDGA6,,
85882040,SKFQSDGA8,,
85882041,SKFQSDGA10,,
85882042,SKFQSDGA12,,
85882043,SKFQSDGA13,,
85882044,SKFQSDGA16,,
85882045,SKFQSDGA20,,
85882046,SKFQSDGB4,,
85882047,SKFQSDGB5,,
85882048,SKFQSDGB6,,
85882049,SKFQSDGB8,,
85882050,SKFQSDGB10,,
85882051,SKFQSDGB12,,
85882052,SKFQSDGB13,,
85882053,SKFQSDGB16,,
85882054,SKFQSDGB20,,
85882055,SKFQSDHA4,,
85882056,SKFQSDHA5,,
85882057,SKFQSDHA6,,
85882058,SKFQSDHA8,,
85882059,SKFQSDHA10,,
85882060,SKFQSDHA12,,
85882061,SKFQSDHA13,,
85882062,SKFQSDHA16,,
85882063,SKFQSDHA20,,
85882064,SKFQSDHB4,,
85882065,SKFQSDHB5,,
85882066,SKFQSDHB6,,
85882067,SKFQSDHB8,,
85882068,SKFQSDHB10,,
85882069,SKFQSDHB12,,
85882070,SKFQSDHB13,,
85882071,SKFQSDHB16,,
85882072,SKFQSDHB20,,
85882073,SKFQSDAS4,,
85882074,SKFQSDAS5,,
85882075,SKFQSDAS6,,
85882076,SKFQSDAS8,,
85882077,SKFQSDAS10,,
85882078,SKFQSDAS12,,
85882079,SKFQSDAS13,,
85882080,SKFQSDAS16,,
85882081,SKFQSDAS20,,
85882082,SKFQSDAM4,,
85882083,SKFQSDAM5,,
85882084,SKFQSDAM6,,
85882085,SKFQSDAM8,,
85882086,SKFQSDAM10,,
85882087,SKFQSDAM12,,
85882088,SKFQSDAM13,,
85882089,SKFQSDAM16,,
85882090,SKFQSDAM20,,
85882091,SKFQSDAP4,,
85882092,SKFQSDAP5,,
85882093,SKFQSDAP6,,
85882094,SKFQSDAP8,,
85882095,SKFQSDAP10,,
85882096,SKFQSDAP12,,
85882097,SKFQSDAP13,,
85882098,SKFQSDAP16,,
85882099,SKFQSDAP20,,
85882100,SKFQSDAG4,,
85882101,SKFQSDAG5,,
85882102,SKFQSDAG6,,
85882103,SKFQSDAG8,,
85882104,SKFQSDAG10,,
85882105,SKFQSDAG12,,
85882106,SKFQSDAG13,,
85882107,SKFQSDAG16,,
85882108,SKFQSDAG20,,
85882109,SKFQSDAH4,,
85882110,SKFQSDAH5,,
85882111,SKFQSDAH6,,
85882112,SKFQSDAH8,,
85882113,SKFQSDAH10,,
85882114,SKFQSDAH12,,
85882115,SKFQSDAH13,,
85882116,SKFQSDAH16,,
85882117,SKFQSDAH20,,
85882118,SKFQSDAA4,,
85882119,SKFQSDAA5,,
85882120,SKFQSDAA6,,
85882121,SKFQSDAA8,,
85882122,SKFQSDAA10,,
85882123,SKFQSDAA12,,
85882124,SKFQSDAA13,,
85882125,SKFQSDAA16,,
85882126,SKFQSDAA20,,
85882127,SKFQSDAB4,,
85882128,SKFQSDAB5,,
85882129,SKFQSDAB6,,
85882130,SKFQSDAB8,,
85882131,SKFQSDAB10,,
85882132,SKFQSDAB12,,
85882133,SKFQSDAB13,,
85882134,SKFQSDAB16,,
85882135,SKFQSDAB20,,
85882136,SKFQSDBS4,,
85882137,SKFQSDBS5,,
85882138,SKFQSDBS6,,
85882139,SKFQSDBS8,,
85882140,SKFQSDBS10,,
85882141,SKFQSDBS12,,
85882142,SKFQSDBS13,,
85882143,SKFQSDBS16,,
85882144,SKFQSDBS20,,
85882145,SKFQSDBM4,,
85882146,SKFQSDBM5,,
85882147,SKFQSDBM6,,
85882148,SKFQSDBM8,,
85882149,SKFQSDBM10,,
85882150,SKFQSDBM12,,
85882151,SKFQSDBM13,,
85882152,SKFQSDBM16,,
85882153,SKFQSDBM20,,
85882154,SKFQSDBP4,,
85882155,SKFQSDBP5,,
85882156,SKFQSDBP6,,
85882157,SKFQSDBP8,,
85882158,SKFQSDBP10,,
85882159,SKFQSDBP12,,
85882160,SKFQSDBP13,,
85882161,SKFQSDBP16,,
85882162,SKFQSDBP20,,
85882163,SKFQSDBG4,,
85882164,SKFQSDBG5,,
85882165,SKFQSDBG6,,
85882166,SKFQSDBG8,,
85882167,SKFQSDBG10,,
85882168,SKFQSDBG12,,
85882169,SKFQSDBG13,,
85882170,SKFQSDBG16,,
85882171,SKFQSDBG20,,
85882172,SKFQSDBH4,,
85882173,SKFQSDBH5,,
85882174,SKFQSDBH6,,
85882175,SKFQSDBH8,,
85882176,SKFQSDBH10,,
85882177,SKFQSDBH12,,
85882178,SKFQSDBH13,,
85882179,SKFQSDBH16,,
85882180,SKFQSDBH20,,
85882181,SKFQSDBA4,,
85882182,SKFQSDBA5,,
85882183,SKFQSDBA6,,
85882184,SKFQSDBA8,,
85882185,SKFQSDBA10,,
85882186,SKFQSDBA12,,
85882187,SKFQSDBA13,,
85882188,SKFQSDBA16,,
85882189,SKFQSDBA20,,
85882190,SKFQSDBB4,,
85882191,SKFQSDBB5,,
85882192,SKFQSDBB6,,
85882193,SKFQSDBB8,,
85882194,SKFQSDBB10,,
85882195,SKFQSDBB12,,
85882196,SKFQSDBB13,,
85882197,SKFQSDBB16,,
85882198,SKFQSDBB20,,
85890001,CKFQSDMS4,,
85890002,CKFQSDMS5,,
85890003,CKFQSDMS6,,
85890004,CKFQSDMS8,,
85890005,CKFQSDMS10,,
85890006,CKFQSDMS12,,
85890007,CKFQSDMS13,,
85890008,CKFQSDMS16,,
85890009,CKFQSDMS20,,
85890101,CKFQSDMM4,,
85890102,CKFQSDMM5,,
85890103,CKFQSDMM6,,
85890104,CKFQSDMM8,,
85890105,CKFQSDMM10,,
85890106,CKFQSDMM12,,
85890107,CKFQSDMM13,,
85890108,CKFQSDMM16,,
85890109,CKFQSDMM20,,
85890201,CKFQSDMP4,,
85890202,CKFQSDMP5,,
85890203,CKFQSDMP6,,
85890204,CKFQSDMP8,,
85890205,CKFQSDMP10,,
85890206,CKFQSDMP12,,
85890207,CKFQSDMP13,,
85890208,CKFQSDMP16,,
85890209,CKFQSDMP20,,
85890301,CKFQSDMG4,,
85890302,CKFQSDMG5,,
85890303,CKFQSDMG6,,
85890304,CKFQSDMG8,,
85890305,CKFQSDMG10,,
85890306,CKFQSDMG12,,
85890307,CKFQSDMG13,,
85890308,CKFQSDMG16,,
85890309,CKFQSDMG20,,
85890401,CKFQSDMH4,,
85890402,CKFQSDMH5,,
85890403,CKFQSDMH6,,
85890404,CKFQSDMH8,,
85890405,CKFQSDMH10,,
85890406,CKFQSDMH12,,
85890407,CKFQSDMH13,,
85890408,CKFQSDMH16,,
85890409,CKFQSDMH20,,
85890501,CKFQSDPS4,,
85890502,CKFQSDPS5,,
85890503,CKFQSDPS6,,
85890504,CKFQSDPS8,,
85890505,CKFQSDPS10,,
85890506,CKFQSDPS12,,
85890507,CKFQSDPS13,,
85890508,CKFQSDPS16,,
85890509,CKFQSDPS20,,
85890601,CKFQSDPM4,,
85890602,CKFQSDPM5,,
85890603,CKFQSDPM6,,
85890604,CKFQSDPM8,,
85890605,CKFQSDPM10,,
85890606,CKFQSDPM12,,
85890607,CKFQSDPM13,,
85890608,CKFQSDPM16,,
85890609,CKFQSDPM20,,
85890701,CKFQSDPP4,,
85890702,CKFQSDPP5,,
85890703,CKFQSDPP6,,
85890704,CKFQSDPP8,,
85890705,CKFQSDPP10,,
85890706,CKFQSDPP12,,
85890707,CKFQSDPP13,,
85890708,CKFQSDPP16,,
85890709,CKFQSDPP20,,
85890801,CKFQSDPG4,,
85890802,CKFQSDPG5,,
85890803,CKFQSDPG6,,
85890804,CKFQSDPG8,,
85890805,CKFQSDPG10,,
85890806,CKFQSDPG12,,
85890807,CKFQSDPG13,,
85890808,CKFQSDPG16,,
85890809,CKFQSDPG20,,
85890901,CKFQSDPH4,,
85890902,CKFQSDPH5,,
85890903,CKFQSDPH6,,
85890904,CKFQSDPH8,,
85890905,CKFQSDPH10,,
85890906,CKFQSDPH12,,
85890907,CKFQSDPH13,,
85890908,CKFQSDPH16,,
85890909,CKFQSDPH20,,
85891001,CKFQSDGS4,,
85891002,CKFQSDGS5,,
85891003,CKFQSDGS6,,
85891004,CKFQSDGS8,,
85891005,CKFQSDGS10,,
85891006,CKFQSDGS12,,
85891007,CKFQSDGS13,,
85891008,CKFQSDGS16,,
85891009,CKFQSDGS20,,
85891101,CKFQSDGM4,,
85891102,CKFQSDGM5,,
85891103,CKFQSDGM6,,
85891104,CKFQSDGM8,,
85891105,CKFQSDGM10,,
85891106,CKFQSDGM12,,
85891107,CKFQSDGM13,,
85891108,CKFQSDGM16,,
85891109,CKFQSDGM20,,
85891201,CKFQSDGP4,,
85891202,CKFQSDGP5,,
85891203,CKFQSDGP6,,
85891204,CKFQSDGP8,,
85891205,CKFQSDGP10,,
85891206,CKFQSDGP12,,
85891207,CKFQSDGP13,,
85891208,CKFQSDGP16,,
85891209,CKFQSDGP20,,
85891301,CKFQSDGG4,,
85891302,CKFQSDGG5,,
85891303,CKFQSDGG6,,
85891304,CKFQSDGG8,,
85891305,CKFQSDGG10,,
85891306,CKFQSDGG12,,
85891307,CKFQSDGG13,,
85891308,CKFQSDGG16,,
85891309,CKFQSDGG20,,
85891401,CKFQSDGH4,,
85891402,CKFQSDGH5,,
85891403,CKFQSDGH6,,
85891404,CKFQSDGH8,,
85891405,CKFQSDGH10,,
85891406,CKFQSDGH12,,
85891407,CKFQSDGH13,,
85891408,CKFQSDGH16,,
85891409,CKFQSDGH20,,
85891501,CKFQSDHS4,,
85891502,CKFQSDHS5,,
85891503,CKFQSDHS6,,
85891504,CKFQSDHS8,,
85891505,CKFQSDHS10,,
85891506,CKFQSDHS12,,
85891507,CKFQSDHS13,,
85891508,CKFQSDHS16,,
85891509,CKFQSDHS20,,
85891601,CKFQSDHM4,,
85891602,CKFQSDHM5,,
85891603,CKFQSDHM6,,
85891604,CKFQSDHM8,,
85891605,CKFQSDHM10,,
85891606,CKFQSDHM12,,
85891607,CKFQSDHM13,,
85891608,CKFQSDHM16,,
85891609,CKFQSDHM20,,
85891701,CKFQSDHP4,,
85891702,CKFQSDHP5,,
85891703,CKFQSDHP6,,
85891704,CKFQSDHP8,,
85891705,CKFQSDHP10,,
85891706,CKFQSDHP12,,
85891707,CKFQSDHP13,,
85891708,CKFQSDHP16,,
85891709,CKFQSDHP20,,
85891801,CKFQSDHG4,,
85891802,CKFQSDHG5,,
85891803,CKFQSDHG6,,
85891804,CKFQSDHG8,,
85891805,CKFQSDHG10,,
85891806,CKFQSDHG12,,
85891807,CKFQSDHG13,,
85891808,CKFQSDHG16,,
85891809,CKFQSDHG20,,
85891901,CKFQSDHH4,,
85891902,CKFQSDHH5,,
85891903,CKFQSDHH6,,
85891904,CKFQSDHH8,,
85891905,CKFQSDHH10,,
85891906,CKFQSDHH12,,
85891907,CKFQSDHH13,,
85891908,CKFQSDHH16,,
85891909,CKFQSDHH20,,
85892001,CKFQSDMA4,,
85892002,CKFQSDMA5,,
85892003,CKFQSDMA6,,
85892004,CKFQSDMA8,,
85892005,CKFQSDMA10,,
85892006,CKFQSDMA12,,
85892007,CKFQSDMA13,,
85892008,CKFQSDMA16,,
85892009,CKFQSDMA20,,
85892010,CKFQSDMB4,,
85892011,CKFQSDMB5,,
85892012,CKFQSDMB6,,
85892013,CKFQSDMB8,,
85892014,CKFQSDMB10,,
85892015,CKFQSDMB12,,
85892016,CKFQSDMB13,,
85892017,CKFQSDMB16,,
85892018,CKFQSDMB20,,
85892019,CKFQSDPA4,,
85892020,CKFQSDPA5,,
85892021,CKFQSDPA6,,
85892022,CKFQSDPA8,,
85892023,CKFQSDPA10,,
85892024,CKFQSDPA12,,
85892025,CKFQSDPA13,,
85892026,CKFQSDPA16,,
85892027,CKFQSDPA20,,
85892028,CKFQSDPB4,,
85892029,CKFQSDPB5,,
85892030,CKFQSDPB6,,
85892031,CKFQSDPB8,,
85892032,CKFQSDPB10,,
85892033,CKFQSDPB12,,
85892034,CKFQSDPB13,,
85892035,CKFQSDPB16,,
85892036,CKFQSDPB20,,
85892037,CKFQSDGA4,,
85892038,CKFQSDGA5,,
85892039,CKFQSDGA6,,
85892040,CKFQSDGA8,,
85892041,CKFQSDGA10,,
85892042,CKFQSDGA12,,
85892043,CKFQSDGA13,,
85892044,CKFQSDGA16,,
85892045,CKFQSDGA20,,
85892046,CKFQSDGB4,,
85892047,CKFQSDGB5,,
85892048,CKFQSDGB6,,
85892049,CKFQSDGB8,,
85892050,CKFQSDGB10,,
85892051,CKFQSDGB12,,
85892052,CKFQSDGB13,,
85892053,CKFQSDGB16,,
85892054,CKFQSDGB20,,
85892055,CKFQSDHA4,,
85892056,CKFQSDHA5,,
85892057,CKFQSDHA6,,
85892058,CKFQSDHA8,,
85892059,CKFQSDHA10,,
85892060,CKFQSDHA12,,
85892061,CKFQSDHA13,,
85892062,CKFQSDHA16,,
85892063,CKFQSDHA20,,
85892064,CKFQSDHB4,,
85892065,CKFQSDHB5,,
85892066,CKFQSDHB6,,
85892067,CKFQSDHB8,,
85892068,CKFQSDHB10,,
85892069,CKFQSDHB12,,
85892070,CKFQSDHB13,,
85892071,CKFQSDHB16,,
85892072,CKFQSDHB20,,
85892073,CKFQSDAS4,,
85892074,CKFQSDAS5,,
85892075,CKFQSDAS6,,
85892076,CKFQSDAS8,,
85892077,CKFQSDAS10,,
85892078,CKFQSDAS12,,
85892079,CKFQSDAS13,,
85892080,CKFQSDAS16,,
85892081,CKFQSDAS20,,
85892082,CKFQSDAM4,,
85892083,CKFQSDAM5,,
85892084,CKFQSDAM6,,
85892085,CKFQSDAM8,,
85892086,CKFQSDAM10,,
85892087,CKFQSDAM12,,
85892088,CKFQSDAM13,,
85892089,CKFQSDAM16,,
85892090,CKFQSDAM20,,
85892091,CKFQSDAP4,,
85892092,CKFQSDAP5,,
85892093,CKFQSDAP6,,
85892094,CKFQSDAP8,,
85892095,CKFQSDAP10,,
85892096,CKFQSDAP12,,
85892097,CKFQSDAP13,,
85892098,CKFQSDAP16,,
85892099,CKFQSDAP20,,
85892100,CKFQSDAG4,,
85892101,CKFQSDAG5,,
85892102,CKFQSDAG6,,
85892103,CKFQSDAG8,,
85892104,CKFQSDAG10,,
85892105,CKFQSDAG12,,
85892106,CKFQSDAG13,,
85892107,CKFQSDAG16,,
85892108,CKFQSDAG20,,
85892109,CKFQSDAH4,,
85892110,CKFQSDAH5,,
85892111,CKFQSDAH6,,
85892112,CKFQSDAH8,,
85892113,CKFQSDAH10,,
85892114,CKFQSDAH12,,
85892115,CKFQSDAH13,,
85892116,CKFQSDAH16,,
85892117,CKFQSDAH20,,
85892118,CKFQSDAA4,,
85892119,CKFQSDAA5,,
85892120,CKFQSDAA6,,
85892121,CKFQSDAA8,,
85892122,CKFQSDAA10,,
85892123,CKFQSDAA12,,
85892124,CKFQSDAA13,,
85892125,CKFQSDAA16,,
85892126,CKFQSDAA20,,
85892127,CKFQSDAB4,,
85892128,CKFQSDAB5,,
85892129,CKFQSDAB6,,
85892130,CKFQSDAB8,,
85892131,CKFQSDAB10,,
85892132,CKFQSDAB12,,
85892133,CKFQSDAB13,,
85892134,CKFQSDAB16,,
85892135,CKFQSDAB20,,
85892136,CKFQSDBS4,,
85892137,CKFQSDBS5,,
85892138,CKFQSDBS6,,
85892139,CKFQSDBS8,,
85892140,CKFQSDBS10,,
85892141,CKFQSDBS12,,
85892142,CKFQSDBS13,,
85892143,CKFQSDBS16,,
85892144,CKFQSDBS20,,
85892145,CKFQSDBM4,,
85892146,CKFQSDBM5,,
85892147,CKFQSDBM6,,
85892148,CKFQSDBM8,,
85892149,CKFQSDBM10,,
85892150,CKFQSDBM12,,
85892151,CKFQSDBM13,,
85892152,CKFQSDBM16,,
85892153,CKFQSDBM20,,
85892154,CKFQSDBP4,,
85892155,CKFQSDBP5,,
85892156,CKFQSDBP6,,
85892157,CKFQSDBP8,,
85892158,CKFQSDBP10,,
85892159,CKFQSDBP12,,
85892160,CKFQSDBP13,,
85892161,CKFQSDBP16,,
85892162,CKFQSDBP20,,
85892163,CKFQSDBG4,,
85892164,CKFQSDBG5,,
85892165,CKFQSDBG6,,
85892166,CKFQSDBG8,,
85892167,CKFQSDBG10,,
85892168,CKFQSDBG12,,
85892169,CKFQSDBG13,,
85892170,CKFQSDBG16,,
85892171,CKFQSDBG20,,
85892172,CKFQSDBH4,,
85892173,CKFQSDBH5,,
85892174,CKFQSDBH6,,
85892175,CKFQSDBH8,,
85892176,CKFQSDBH10,,
85892177,CKFQSDBH12,,
85892178,CKFQSDBH13,,
85892179,CKFQSDBH16,,
85892180,CKFQSDBH20,,
85892181,CKFQSDBA4,,
85892182,CKFQSDBA5,,
85892183,CKFQSDBA6,,
85892184,CKFQSDBA8,,
85892185,CKFQSDBA10,,
85892186,CKFQSDBA12,,
85892187,CKFQSDBA13,,
85892188,CKFQSDBA16,,
85892189,CKFQSDBA20,,
85892190,CKFQSDBB4,,
85892191,CKFQSDBB5,,
85892192,CKFQSDBB6,,
85892193,CKFQSDBB8,,
85892194,CKFQSDBB10,,
85892195,CKFQSDBB12,,
85892196,CKFQSDBB13,,
85892197,CKFQSDBB16,,
85892198,CKFQSDBB20,,
85900001,KFQSTAMS6,,
85900002,KFQSTAMS8,,
85900003,KFQSTAMS10,,
85900004,KFQSTAMS12,,
85900005,KFQSTAMS13,,
85900006,KFQSTAMS16,,
85900007,KFQSTAMS20,,
85900101,KFQSTAMM6,,
85900102,KFQSTAMM8,,
85900103,KFQSTAMM10,,
85900104,KFQSTAMM12,,
85900105,KFQSTAMM13,,
85900106,KFQSTAMM16,,
85900107,KFQSTAMM20,,
85900201,KFQSTAMP6,,
85900202,KFQSTAMP8,,
85900203,KFQSTAMP10,,
85900204,KFQSTAMP12,,
85900205,KFQSTAMP13,,
85900206,KFQSTAMP16,,
85900207,KFQSTAMP20,,
85900301,KFQSTAMG6,,
85900302,KFQSTAMG8,,
85900303,KFQSTAMG10,,
85900304,KFQSTAMG12,,
85900305,KFQSTAMG13,,
85900306,KFQSTAMG16,,
85900307,KFQSTAMG20,,
85900401,KFQSTAMH6,,
85900402,KFQSTAMH8,,
85900403,KFQSTAMH10,,
85900404,KFQSTAMH12,,
85900405,KFQSTAMH13,,
85900406,KFQSTAMH16,,
85900407,KFQSTAMH20,,
85900501,KFQSTAPS6,,
85900502,KFQSTAPS8,,
85900503,KFQSTAPS10,,
85900504,KFQSTAPS12,,
85900505,KFQSTAPS13,,
85900506,KFQSTAPS16,,
85900507,KFQSTAPS20,,
85900601,KFQSTAPM6,,
85900602,KFQSTAPM8,,
85900603,KFQSTAPM10,,
85900604,KFQSTAPM12,,
85900605,KFQSTAPM13,,
85900606,KFQSTAPM16,,
85900607,KFQSTAPM20,,
85900701,KFQSTAPP6,,
85900702,KFQSTAPP8,,
85900703,KFQSTAPP10,,
85900704,KFQSTAPP12,,
85900705,KFQSTAPP13,,
85900706,KFQSTAPP16,,
85900707,KFQSTAPP20,,
85900801,KFQSTAPG6,,
85900802,KFQSTAPG8,,
85900803,KFQSTAPG10,,
85900804,KFQSTAPG12,,
85900805,KFQSTAPG13,,
85900806,KFQSTAPG16,,
85900807,KFQSTAPG20,,
85900901,KFQSTAPH6,,
85900902,KFQSTAPH8,,
85900903,KFQSTAPH10,,
85900904,KFQSTAPH12,,
85900905,KFQSTAPH13,,
85900906,KFQSTAPH16,,
85900907,KFQSTAPH20,,
85901001,KFQSTAGS6,,
85901002,KFQSTAGS8,,
85901003,KFQSTAGS10,,
85901004,KFQSTAGS12,,
85901005,KFQSTAGS13,,
85901006,KFQSTAGS16,,
85901007,KFQSTAGS20,,
85901101,KFQSTAGM6,,
85901102,KFQSTAGM8,,
85901103,KFQSTAGM10,,
85901104,KFQSTAGM12,,
85901105,KFQSTAGM13,,
85901106,KFQSTAGM16,,
85901107,KFQSTAGM20,,
85901201,KFQSTAGP6,,
85901202,KFQSTAGP8,,
85901203,KFQSTAGP10,,
85901204,KFQSTAGP12,,
85901205,KFQSTAGP13,,
85901206,KFQSTAGP16,,
85901207,KFQSTAGP20,,
85901301,KFQSTAGG6,,
85901302,KFQSTAGG8,,
85901303,KFQSTAGG10,,
85901304,KFQSTAGG12,,
85901305,KFQSTAGG13,,
85901306,KFQSTAGG16,,
85901307,KFQSTAGG20,,
85901401,KFQSTAGH6,,
85901402,KFQSTAGH8,,
85901403,KFQSTAGH10,,
85901404,KFQSTAGH12,,
85901405,KFQSTAGH13,,
85901406,KFQSTAGH16,,
85901407,KFQSTAGH20,,
85901501,KFQSTAHS6,,
85901502,KFQSTAHS8,,
85901503,KFQSTAHS10,,
85901504,KFQSTAHS12,,
85901505,KFQSTAHS13,,
85901506,KFQSTAHS16,,
85901507,KFQSTAHS20,,
85901601,KFQSTAHM6,,
85901602,KFQSTAHM8,,
85901603,KFQSTAHM10,,
85901604,KFQSTAHM12,,
85901605,KFQSTAHM13,,
85901606,KFQSTAHM16,,
85901607,KFQSTAHM20,,
85901701,KFQSTAHP6,,
85901702,KFQSTAHP8,,
85901703,KFQSTAHP10,,
85901704,KFQSTAHP12,,
85901705,KFQSTAHP13,,
85901706,KFQSTAHP16,,
85901707,KFQSTAHP20,,
85901801,KFQSTAHG6,,
85901802,KFQSTAHG8,,
85901803,KFQSTAHG10,,
85901804,KFQSTAHG12,,
85901805,KFQSTAHG13,,
85901806,KFQSTAHG16,,
85901807,KFQSTAHG20,,
85901901,KFQSTAHH6,,
85901902,KFQSTAHH8,,
85901903,KFQSTAHH10,,
85901904,KFQSTAHH12,,
85901905,KFQSTAHH13,,
85901906,KFQSTAHH16,,
85901907,KFQSTAHH20,,
85910001,SKFQSTAMS6,,
85910002,SKFQSTAMS8,,
85910003,SKFQSTAMS10,,
85910004,SKFQSTAMS12,,
85910005,SKFQSTAMS13,,
85910006,SKFQSTAMS16,,
85910007,SKFQSTAMS20,,
85910101,SKFQSTAMM6,,
85910102,SKFQSTAMM8,,
85910103,SKFQSTAMM10,,
85910104,SKFQSTAMM12,,
85910105,SKFQSTAMM13,,
85910106,SKFQSTAMM16,,
85910107,SKFQSTAMM20,,
85910201,SKFQSTAMP6,,
85910202,SKFQSTAMP8,,
85910203,SKFQSTAMP10,,
85910204,SKFQSTAMP12,,
85910205,SKFQSTAMP13,,
85910206,SKFQSTAMP16,,
85910207,SKFQSTAMP20,,
85910301,SKFQSTAMG6,,
85910302,SKFQSTAMG8,,
85910303,SKFQSTAMG10,,
85910304,SKFQSTAMG12,,
85910305,SKFQSTAMG13,,
85910306,SKFQSTAMG16,,
85910307,SKFQSTAMG20,,
85910401,SKFQSTAMH6,,
85910402,SKFQSTAMH8,,
85910403,SKFQSTAMH10,,
85910404,SKFQSTAMH12,,
85910405,SKFQSTAMH13,,
85910406,SKFQSTAMH16,,
85910407,SKFQSTAMH20,,
85910501,SKFQSTAPS6,,
85910502,SKFQSTAPS8,,
85910503,SKFQSTAPS10,,
85910504,SKFQSTAPS12,,
85910505,SKFQSTAPS13,,
85910506,SKFQSTAPS16,,
85910507,SKFQSTAPS20,,
85910601,SKFQSTAPM6,,
85910602,SKFQSTAPM8,,
85910603,SKFQSTAPM10,,
85910604,SKFQSTAPM12,,
85910605,SKFQSTAPM13,,
85910606,SKFQSTAPM16,,
85910607,SKFQSTAPM20,,
85910701,SKFQSTAPP6,,
85910702,SKFQSTAPP8,,
85910703,SKFQSTAPP10,,
85910704,SKFQSTAPP12,,
85910705,SKFQSTAPP13,,
85910706,SKFQSTAPP16,,
85910707,SKFQSTAPP20,,
85910801,SKFQSTAPG6,,
85910802,SKFQSTAPG8,,
85910803,SKFQSTAPG10,,
85910804,SKFQSTAPG12,,
85910805,SKFQSTAPG13,,
85910806,SKFQSTAPG16,,
85910807,SKFQSTAPG20,,
85910901,SKFQSTAPH6,,
85910902,SKFQSTAPH8,,
85910903,SKFQSTAPH10,,
85910904,SKFQSTAPH12,,
85910905,SKFQSTAPH13,,
85910906,SKFQSTAPH16,,
85910907,SKFQSTAPH20,,
